ts,connected,time
2020-02-21 14:00:00,69,14:00:00
2020-02-21 14:30:00,65,14:30:00
2020-02-21 15:00:00,67,15:00:00
2020-02-21 15:30:00,67,15:30:00
2020-02-21 16:00:00,57,16:00:00
2020-02-21 16:30:00,52,16:30:00
2020-02-21 17:00:00,56,17:00:00
2020-02-21 17:30:00,60,17:30:00
2020-02-21 18:00:00,56,18:00:00
2020-02-21 18:30:00,54,18:30:00
2020-02-21 19:00:00,57,19:00:00
2020-02-21 19:30:00,65,19:30:00
2020-02-21 20:00:00,65,20:00:00
2020-02-21 20:30:00,66,20:30:00
2020-02-21 21:00:00,65,21:00:00
2020-02-21 21:30:00,63,21:30:00
2020-02-21 22:00:00,61,22:00:00
2020-02-21 22:30:00,61,22:30:00
2020-02-21 23:00:00,60,23:00:00
2020-02-21 23:30:00,56,23:30:00
2020-02-21 23:59:59,60,23:59:59
2020-02-24 00:00:00,62,00:00:00
2020-02-24 00:30:00,63,00:30:00
2020-02-24 01:00:00,63,01:00:00
2020-02-24 01:30:00,63,01:30:00
2020-02-24 02:00:00,65,02:00:00
2020-02-24 02:30:00,62,02:30:00
2020-02-24 03:00:00,62,03:00:00
2020-02-24 03:30:00,62,03:30:00
2020-02-24 04:00:00,62,04:00:00
2020-02-24 04:30:00,62,04:30:00
2020-02-24 05:00:00,62,05:00:00
2020-02-24 05:30:00,62,05:30:00
2020-02-24 06:00:00,56,06:00:00
2020-02-24 06:30:00,58,06:30:00
2020-02-24 07:00:00,54,07:00:00
2020-02-24 07:30:00,57,07:30:00
2020-02-24 08:00:00,60,08:00:00
2020-02-24 08:30:00,58,08:30:00
2020-02-24 09:00:00,60,09:00:00
2020-02-24 09:30:00,59,09:30:00
2020-02-24 10:00:00,63,10:00:00
2020-02-24 10:30:00,64,10:30:00
2020-02-24 11:00:00,67,11:00:00
2020-02-24 11:30:00,64,11:30:00
2020-02-24 12:00:00,62,12:00:00
2020-02-24 12:30:00,63,12:30:00
2020-02-24 13:00:00,64,13:00:00
2020-02-24 13:30:00,63,13:30:00
2020-02-24 14:00:00,62,14:00:00
2020-02-24 14:30:00,56,14:30:00
2020-02-24 15:00:00,57,15:00:00
2020-02-24 15:30:00,56,15:30:00
2020-02-24 16:00:00,53,16:00:00
2020-02-24 16:30:00,46,16:30:00
2020-02-24 17:00:00,43,17:00:00
2020-02-24 17:30:00,50,17:30:00
2020-02-24 18:00:00,53,18:00:00
2020-02-24 18:30:00,54,18:30:00
2020-02-24 19:00:00,53,19:00:00
2020-02-24 19:30:00,60,19:30:00
2020-02-24 20:00:00,57,20:00:00
2020-02-24 20:30:00,56,20:30:00
2020-02-24 21:00:00,60,21:00:00
2020-02-24 21:30:00,66,21:30:00
2020-02-24 22:00:00,65,22:00:00
2020-02-24 22:30:00,61,22:30:00
2020-02-24 23:00:00,61,23:00:00
2020-02-24 23:30:00,63,23:30:00
2020-02-24 23:59:59,65,23:59:59
2020-02-25 00:00:00,65,00:00:00
2020-02-25 00:30:00,66,00:30:00
2020-02-25 01:00:00,67,01:00:00
2020-02-25 01:30:00,68,01:30:00
2020-02-25 02:00:00,67,02:00:00
2020-02-25 02:30:00,67,02:30:00
2020-02-25 03:00:00,68,03:00:00
2020-02-25 03:30:00,69,03:30:00
2020-02-25 04:00:00,69,04:00:00
2020-02-25 04:30:00,69,04:30:00
2020-02-25 05:00:00,68,05:00:00
2020-02-25 05:30:00,65,05:30:00
2020-02-25 06:00:00,68,06:00:00
2020-02-25 06:30:00,66,06:30:00
2020-02-25 07:00:00,55,07:00:00
2020-02-25 07:30:00,56,07:30:00
2020-02-25 08:00:00,59,08:00:00
2020-02-25 08:30:00,61,08:30:00
2020-02-25 09:00:00,70,09:00:00
2020-02-25 09:30:00,71,09:30:00
2020-02-25 10:00:00,73,10:00:00
2020-02-25 10:30:00,77,10:30:00
2020-02-25 11:00:00,73,11:00:00
2020-02-25 11:30:00,74,11:30:00
2020-02-25 12:00:00,73,12:00:00
2020-02-25 12:30:00,70,12:30:00
2020-02-25 13:00:00,73,13:00:00
2020-02-25 13:30:00,68,13:30:00
2020-02-25 14:00:00,65,14:00:00
2020-02-25 14:30:00,71,14:30:00
2020-02-25 15:00:00,70,15:00:00
2020-02-25 15:30:00,65,15:30:00
2020-02-25 16:00:00,62,16:00:00
2020-02-25 16:30:00,58,16:30:00
2020-02-25 17:00:00,64,17:00:00
2020-02-25 17:30:00,61,17:30:00
2020-02-25 18:00:00,65,18:00:00
2020-02-25 18:30:00,64,18:30:00
2020-02-25 19:00:00,62,19:00:00
2020-02-25 19:30:00,63,19:30:00
2020-02-25 20:00:00,57,20:00:00
2020-02-25 20:30:00,62,20:30:00
2020-02-25 21:00:00,60,21:00:00
2020-02-25 21:30:00,58,21:30:00
2020-02-25 22:00:00,58,22:00:00
2020-02-25 22:30:00,59,22:30:00
2020-02-25 23:00:00,63,23:00:00
2020-02-25 23:30:00,62,23:30:00
2020-02-25 23:59:59,61,23:59:59
2020-02-26 00:00:00,61,00:00:00
2020-02-26 00:30:00,63,00:30:00
2020-02-26 01:00:00,66,01:00:00
2020-02-26 01:30:00,67,01:30:00
2020-02-26 02:00:00,68,02:00:00
2020-02-26 02:30:00,69,02:30:00
2020-02-26 03:00:00,72,03:00:00
2020-02-26 03:30:00,73,03:30:00
2020-02-26 04:00:00,74,04:00:00
2020-02-26 04:30:00,72,04:30:00
2020-02-26 05:00:00,72,05:00:00
2020-02-26 05:30:00,70,05:30:00
2020-02-26 06:00:00,67,06:00:00
2020-02-26 06:30:00,61,06:30:00
2020-02-26 07:00:00,64,07:00:00
2020-02-26 07:30:00,63,07:30:00
2020-02-26 08:00:00,72,08:00:00
2020-02-26 08:30:00,77,08:30:00
2020-02-26 09:00:00,78,09:00:00
2020-02-26 09:30:00,74,09:30:00
2020-02-26 10:00:00,76,10:00:00
2020-02-26 10:30:00,73,10:30:00
2020-02-26 11:00:00,68,11:00:00
2020-02-26 11:30:00,76,11:30:00
2020-02-26 12:00:00,75,12:00:00
2020-02-26 12:30:00,68,12:30:00
2020-02-26 13:00:00,62,13:00:00
2020-02-26 13:30:00,57,13:30:00
2020-02-26 14:00:00,59,14:00:00
2020-02-26 14:30:00,60,14:30:00
2020-02-26 15:00:00,62,15:00:00
2020-02-26 15:30:00,62,15:30:00
2020-02-26 16:00:00,70,16:00:00
2020-02-26 16:30:00,69,16:30:00
2020-02-26 17:00:00,64,17:00:00
2020-02-26 17:30:00,58,17:30:00
2020-02-26 18:00:00,69,18:00:00
2020-02-26 18:30:00,74,18:30:00
2020-02-26 19:00:00,69,19:00:00
2020-02-26 19:30:00,67,19:30:00
2020-02-26 20:00:00,65,20:00:00
2020-02-26 20:30:00,64,20:30:00
2020-02-26 21:00:00,62,21:00:00
2020-02-26 21:30:00,63,21:30:00
2020-02-26 22:00:00,61,22:00:00
2020-02-26 22:30:00,65,22:30:00
2020-02-26 23:00:00,66,23:00:00
2020-02-26 23:30:00,67,23:30:00
2020-02-26 23:59:59,70,23:59:59
2020-02-27 00:00:00,70,00:00:00
2020-02-27 00:30:00,69,00:30:00
2020-02-27 01:00:00,72,01:00:00
2020-02-27 01:30:00,72,01:30:00
2020-02-27 02:00:00,75,02:00:00
2020-02-27 02:30:00,75,02:30:00
2020-02-27 03:00:00,76,03:00:00
2020-02-27 03:30:00,75,03:30:00
2020-02-27 04:00:00,75,04:00:00
2020-02-27 04:30:00,74,04:30:00
2020-02-27 05:00:00,70,05:00:00
2020-02-27 05:30:00,71,05:30:00
2020-02-27 06:00:00,70,06:00:00
2020-02-27 06:30:00,68,06:30:00
2020-02-27 07:00:00,61,07:00:00
2020-02-27 07:30:00,64,07:30:00
2020-02-27 08:00:00,61,08:00:00
2020-02-27 08:30:00,57,08:30:00
2020-02-27 09:00:00,59,09:00:00
2020-02-27 09:30:00,60,09:30:00
2020-02-27 10:00:00,67,10:00:00
2020-02-27 10:30:00,70,10:30:00
2020-02-27 11:00:00,72,11:00:00
2020-02-27 11:30:00,69,11:30:00
2020-02-27 12:00:00,71,12:00:00
2020-02-27 12:30:00,70,12:30:00
2020-02-27 13:00:00,71,13:00:00
