ts,connected,time
2020-02-19 10:30:00,34,10:30:00
2020-02-19 11:00:00,31,11:00:00
2020-02-19 11:30:00,32,11:30:00
2020-02-19 12:00:00,30,12:00:00
2020-02-19 12:30:00,29,12:30:00
2020-02-19 13:00:00,31,13:00:00
2020-02-19 13:30:00,32,13:30:00
2020-02-19 14:00:00,31,14:00:00
2020-02-19 14:30:00,29,14:30:00
2020-02-19 15:00:00,26,15:00:00
2020-02-19 15:30:00,27,15:30:00
2020-02-19 16:00:00,25,16:00:00
2020-02-19 16:30:00,18,16:30:00
2020-02-19 17:00:00,19,17:00:00
2020-02-19 17:30:00,20,17:30:00
2020-02-19 18:00:00,23,18:00:00
2020-02-19 18:30:00,19,18:30:00
2020-02-19 19:00:00,16,19:00:00
2020-02-19 19:30:00,14,19:30:00
2020-02-19 20:00:00,12,20:00:00
2020-02-19 20:30:00,9,20:30:00
2020-02-19 21:00:00,10,21:00:00
2020-02-19 21:30:00,10,21:30:00
2020-02-19 22:00:00,10,22:00:00
2020-02-19 22:30:00,10,22:30:00
2020-02-19 23:00:00,10,23:00:00
2020-02-19 23:30:00,10,23:30:00
2020-02-19 23:59:59,11,23:59:59
2020-02-20 00:00:00,11,00:00:00
2020-02-20 00:30:00,11,00:30:00
2020-02-20 01:00:00,10,01:00:00
2020-02-20 01:30:00,10,01:30:00
2020-02-20 02:00:00,10,02:00:00
2020-02-20 02:30:00,10,02:30:00
2020-02-20 03:00:00,10,03:00:00
2020-02-20 03:30:00,10,03:30:00
2020-02-20 04:00:00,10,04:00:00
2020-02-20 04:30:00,10,04:30:00
2020-02-20 05:00:00,11,05:00:00
2020-02-20 05:30:00,15,05:30:00
2020-02-20 06:00:00,14,06:00:00
2020-02-20 06:30:00,15,06:30:00
2020-02-20 07:00:00,28,07:00:00
2020-02-20 07:30:00,32,07:30:00
2020-02-20 08:00:00,34,08:00:00
2020-02-20 08:30:00,30,08:30:00
2020-02-20 09:00:00,35,09:00:00
2020-02-20 09:30:00,39,09:30:00
2020-02-20 10:00:00,35,10:00:00
2020-02-20 10:30:00,33,10:30:00
2020-02-20 11:00:00,32,11:00:00
2020-02-20 11:30:00,26,11:30:00
2020-02-20 12:00:00,29,12:00:00
2020-02-20 12:30:00,28,12:30:00
2020-02-20 13:00:00,24,13:00:00
2020-02-20 13:30:00,21,13:30:00
2020-02-20 14:00:00,25,14:00:00
2020-02-20 14:30:00,25,14:30:00
2020-02-20 15:00:00,23,15:00:00
2020-02-20 15:30:00,21,15:30:00
2020-02-20 16:00:00,19,16:00:00
2020-02-20 16:30:00,18,16:30:00
2020-02-20 17:00:00,17,17:00:00
2020-02-20 17:30:00,18,17:30:00
2020-02-20 18:00:00,18,18:00:00
2020-02-20 18:30:00,21,18:30:00
2020-02-20 19:00:00,19,19:00:00
2020-02-20 19:30:00,20,19:30:00
2020-02-20 20:00:00,18,20:00:00
2020-02-20 20:30:00,16,20:30:00
2020-02-20 21:00:00,17,21:00:00
2020-02-20 21:30:00,17,21:30:00
2020-02-20 22:00:00,16,22:00:00
2020-02-20 22:30:00,14,22:30:00
2020-02-20 23:00:00,16,23:00:00
2020-02-20 23:30:00,15,23:30:00
2020-02-20 23:59:59,17,23:59:59
2020-02-21 00:00:00,17,00:00:00
2020-02-21 00:30:00,17,00:30:00
2020-02-21 01:00:00,18,01:00:00
2020-02-21 01:30:00,20,01:30:00
2020-02-21 02:00:00,20,02:00:00
2020-02-21 02:30:00,21,02:30:00
2020-02-21 03:00:00,21,03:00:00
2020-02-21 03:30:00,21,03:30:00
2020-02-21 04:00:00,21,04:00:00
2020-02-21 04:30:00,21,04:30:00
2020-02-21 05:00:00,21,05:00:00
2020-02-21 05:30:00,20,05:30:00
2020-02-21 06:00:00,22,06:00:00
2020-02-21 06:30:00,25,06:30:00
2020-02-21 07:00:00,30,07:00:00
2020-02-21 07:30:00,34,07:30:00
2020-02-21 08:00:00,38,08:00:00
2020-02-21 08:30:00,43,08:30:00
2020-02-21 09:00:00,42,09:00:00
2020-02-21 09:30:00,43,09:30:00
2020-02-21 10:00:00,39,10:00:00
2020-02-21 10:30:00,34,10:30:00
2020-02-21 11:00:00,38,11:00:00
2020-02-21 11:30:00,38,11:30:00
2020-02-21 12:00:00,34,12:00:00
2020-02-21 12:30:00,30,12:30:00
